"","X","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"7389",22500,"2019-07-24",3583,70,70,"0,1,1,0,0","1,3,1,1,1","NULL",1,8,0.75,"0",8,508,5,75,76,"SoloChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7390",22501,"2019-07-24",5376,70,74,"99","99","NULL",0,50,0.375,"0",5,513,5,75,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7391",22502,"2019-07-24",2474,74,74,"99","99","NULL",1,20,0.75,"0",20,533,5,75,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7392",22503,"2019-07-24",1888,74,74,"99","99","NULL",1,50,0.5,"0",0,533,5,75,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7393",22504,"2019-07-24",3824,74,70,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,538,5,64,73,"SoloChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7394",22505,"2019-07-24",2776,70,70,"0,1,1,0,0","1,3,1,1,1","NULL",1,20,0.75,"0",20,558,5,64,63,"SoloChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7395",22506,"2019-07-24",3312,74,74,"1,3,0,2,0","0,1,1,0,1","NULL",1,50,0.375,"0",0,558,5,17,42,"SoloChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7396",22507,"2019-07-24",3744,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,563,5,22,41,"SoloChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7397",22508,"2019-07-24",1889,70,74,"99","99","NULL",0,50,0.125,"0",5,568,5,22,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7398",22509,"2019-07-24",1736,70,70,"99","99","NULL",1,50,0.75,"0",50,618,5,22,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7399",22510,"2019-07-24",7398,70,70,"99","99","NULL",1,20,0.5,"0",0,618,5,22,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7400",22511,"2019-07-24",3560,74,74,"1,1,3,1,1","0,0,1,0,1","NULL",1,20,0.25,"0",0,618,5,15,60,"SoloChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7401",22512,"2019-07-24",1373,70,74,"99","99","NULL",0,50,0.25,"0",5,623,5,15,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7402",22513,"2019-07-24",2544,70,74,"99","99","NULL",0,20,0.375,"0",5,628,5,15,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7403",22514,"2019-07-24",2327,74,74,"1,3,0,2,0","0,1,1,0,1","NULL",1,20,0.375,"0",0,628,5,15,64,"SoloChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7404",22515,"2019-07-24",2856,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,633,5,47,77,"SoloChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7405",22516,"2019-07-24",1728,70,70,"1,4,1,2,0","0,0,0,0,1","NULL",1,50,0.125,"0",0,633,5,47,68,"SoloChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7406",22517,"2019-07-24",1912,70,70,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",50,683,5,65,67,"SoloChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7407",22518,"2019-07-24",2592,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,50,0.75,"0",0,683,5,72,67,"SoloChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7408",22519,"2019-07-24",2120,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,688,5,36,71,"SoloChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7409",22520,"2019-07-24",2187,70,74,"99","99","NULL",0,8,0.25,"0",5,693,5,36,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7410",22521,"2019-07-24",1558,70,70,"99","99","NULL",1,8,0.75,"0",8,701,5,36,NA,"SoloChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7411",22522,"2019-07-24",4828,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,20,0.5,"1",0,701,5,64,65,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7412",22523,"2019-07-24",4141,74,70,"99","99","1",0,20,0.25,"1",5,706,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7413",22524,"2019-07-24",3308,70,74,"99","99","1",0,8,0.125,"1",5,711,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7414",22525,"2019-07-24",1888,74,70,"99","99","1",0,8,0.375,"1",5,716,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7415",22526,"2019-07-24",2864,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,8,0.5,"1",8,724,5,59,44,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7416",22527,"2019-07-24",1887,74,74,"99","99","1",1,8,0.5,"1",8,732,5,59,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7417",22528,"2019-07-24",2957,70,70,"99","99","0",1,8,0.675,"1",8,740,5,59,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7418",22529,"2019-07-24",1446,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,790,5,64,56,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7419",22530,"2019-07-24",2354,74,70,"99","99","1",0,20,0.125,"1",5,795,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7420",22531,"2019-07-24",1959,70,70,"99","99","0",1,20,0.675,"1",20,815,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7421",22532,"2019-07-24",2159,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,20,0.675,"1",5,820,5,77,51,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7422",22533,"2019-07-24",2131,70,70,"1,1,3,1,1","0,0,1,0,1","1",1,8,0.25,"1",8,828,5,9,61,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7423",22534,"2019-07-24",2405,74,74,"99","99","0",1,50,0.675,"1",0,828,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7424",22535,"2019-07-24",1493,74,74,"1,1,3,1,1","0,0,1,0,1","1",1,50,0.25,"1",0,828,5,9,64,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7425",22536,"2019-07-24",1603,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,8,0.75,"1",8,836,5,64,64,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7426",22537,"2019-07-24",2210,70,74,"99","99","1",0,50,0.375,"1",5,841,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7427",22538,"2019-07-24",1224,70,70,"99","99","1",1,20,0.75,"1",0,841,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7428",22539,"2019-07-24",2545,70,70,"99","99","1",1,50,0.5,"1",0,841,5,64,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7429",22540,"2019-07-24",2279,70,70,"0,0,1,1,1","1,1,1,3,0","0",1,8,0.675,"1",8,849,5,63,60,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7430",22541,"2019-07-24",2590,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,20,0.75,"1",20,869,5,72,62,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7431",22542,"2019-07-24",678,70,70,"1,3,0,2,0","0,1,1,0,1","1",1,50,0.375,"1",0,869,5,31,61,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7432",22543,"2019-07-24",1909,74,70,"1,3,0,2,0","0,1,1,0,1","1",0,8,0.375,"1",5,874,5,20,60,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7433",22544,"2019-07-24",1433,70,74,"99","99","0",0,50,0.125,"1",5,879,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7434",22545,"2019-07-24",959,70,70,"99","99","1",1,50,0.75,"1",50,929,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7435",22546,"2019-07-24",2121,70,70,"99","99","1",1,20,0.5,"1",0,929,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7436",22547,"2019-07-24",3088,70,70,"1,1,3,1,1","0,0,1,0,1","1",1,20,0.25,"1",0,929,5,9,60,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7437",22548,"2019-07-24",1442,70,74,"99","99","1",0,50,0.25,"1",5,934,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7438",22549,"2019-07-24",706,74,70,"99","99","1",0,20,0.375,"1",5,939,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7439",22550,"2019-07-24",1326,74,74,"1,3,0,2,0","0,1,1,0,1","1",1,20,0.375,"1",0,939,5,15,69,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7440",22551,"2019-07-24",1278,74,74,"1,4,1,2,0","0,0,0,0,1","1",1,8,0.125,"1",0,939,5,47,62,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7441",22552,"2019-07-24",3816,70,74,"1,4,1,2,0","0,0,0,0,1","0",0,50,0.125,"1",5,944,5,47,63,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7442",22553,"2019-07-24",1671,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,50,0.675,"1",5,949,5,81,63,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7443",22554,"2019-07-24",1575,70,74,"0,1,1,0,0","1,3,1,1,1","1",0,50,0.75,"1",5,954,5,81,62,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7444",22555,"2019-07-24",1327,70,70,"1,4,1,2,0","0,0,0,0,1","1",1,20,0.125,"1",20,974,5,47,50,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7445",22556,"2019-07-24",1549,74,70,"99","99","1",0,8,0.25,"1",5,979,5,47,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7446",22557,"2019-07-24",1159,74,74,"99","99","1",1,8,0.75,"1",8,987,5,47,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7447",22558,"2019-07-24",1192,74,70,"0,0,2,2,0","1,1,2,0,1","1",0,20,0.5,"1",5,992,5,59,50,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7448",22559,"2019-07-24",770,74,70,"99","99","1",0,20,0.25,"1",5,997,5,59,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7449",22560,"2019-07-24",823,70,74,"99","99","1",0,8,0.125,"1",5,1002,5,59,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7450",22561,"2019-07-24",864,70,74,"99","99","1",0,8,0.375,"1",5,1007,5,59,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7451",22562,"2019-07-24",3208,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,8,0.5,"1",0,1007,5,66,63,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7452",22563,"2019-07-24",808,74,74,"99","99","1",1,8,0.5,"1",0,1007,5,66,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7453",22564,"2019-07-24",1537,74,74,"99","99","0",1,8,0.675,"1",8,1015,5,66,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7454",22565,"2019-07-24",6342,74,70,"0,0,2,2,0","1,1,2,0,1","1",0,50,0.5,"1",5,1020,5,48,50,"SocialChoice","Weiblich",19,191,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7455",22566,"2019-07-24",1855,70,74,"99","99","1",0,20,0.125,"1",5,1025,5,48,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7456",22567,"2019-07-24",671,70,70,"99","99","0",1,20,0.675,"1",0,1025,5,48,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7457",22568,"2019-07-24",5775,70,74,"0,0,1,1,1","1,1,1,3,0","0",0,20,0.675,"1",5,1030,5,61,69,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7458",22569,"2019-07-24",1903,74,74,"1,1,3,1,1","0,0,1,0,1","1",1,8,0.25,"1",0,1030,5,9,50,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7459",22570,"2019-07-24",4059,70,70,"99","99","0",1,50,0.675,"1",0,1030,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7460",22571,"2019-07-24",1654,74,70,"1,1,3,1,1","0,0,1,0,1","1",0,50,0.25,"1",5,1035,5,9,63,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7461",22572,"2019-07-24",1047,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,8,0.75,"1",8,1043,5,70,61,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7462",22573,"2019-07-24",2148,74,74,"99","99","1",1,50,0.375,"1",0,1043,5,70,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7463",22574,"2019-07-24",887,70,70,"99","99","1",1,20,0.75,"1",20,1063,5,70,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7464",22575,"2019-07-24",876,74,74,"99","99","1",1,50,0.5,"1",0,1063,5,70,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7465",22576,"2019-07-24",982,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,1068,5,57,69,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7466",22577,"2019-07-24",718,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,20,0.75,"1",5,1073,5,77,66,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7467",22578,"2019-07-24",959,74,70,"1,3,0,2,0","0,1,1,0,1","1",0,50,0.375,"1",5,1078,5,59,50,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7468",22579,"2019-07-24",1119,70,70,"1,3,0,2,0","0,1,1,0,1","1",1,8,0.375,"1",8,1086,5,20,60,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7469",22580,"2019-07-24",1121,70,74,"99","99","0",0,50,0.125,"1",5,1091,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7470",22581,"2019-07-24",1296,70,70,"99","99","1",1,50,0.75,"1",50,1141,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7471",22582,"2019-07-24",923,74,74,"99","99","1",1,20,0.5,"1",20,1161,5,20,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7472",22583,"2019-07-24",647,74,70,"1,1,3,1,1","0,0,1,0,1","1",0,20,0.25,"1",5,1166,5,9,62,"SocialChoice","Weiblich",19,191,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7473",22584,"2019-07-24",497,70,74,"99","99","1",0,50,0.25,"1",5,1171,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7474",22585,"2019-07-24",904,74,70,"99","99","1",0,20,0.375,"1",5,1176,5,9,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7475",22586,"2019-07-24",743,74,70,"1,3,0,2,0","0,1,1,0,1","1",0,20,0.375,"1",5,1181,5,20,50,"SocialChoice","Weiblich",19,191,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7476",22587,"2019-07-24",814,74,74,"1,4,1,2,0","0,0,0,0,1","1",1,8,0.125,"1",8,1189,5,3,50,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7477",22588,"2019-07-24",1135,74,70,"1,4,1,2,0","0,0,0,0,1","0",0,50,0.125,"1",5,1194,5,47,62,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7478",22589,"2019-07-24",478,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,50,0.675,"1",5,1199,5,70,76,"SocialChoice","Weiblich",19,191,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7479",22590,"2019-07-24",711,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,50,0.75,"1",5,1204,5,72,69,"SocialChoice","Weiblich",19,191,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7480",22591,"2019-07-24",1031,74,74,"1,4,1,2,0","0,0,0,0,1","1",1,20,0.125,"1",0,1204,5,47,90,"SocialChoice","Weiblich",19,191,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7481",22592,"2019-07-24",671,70,74,"99","99","1",0,8,0.25,"1",5,1209,5,47,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7482",22593,"2019-07-24",622,74,74,"99","99","1",1,8,0.75,"1",8,1217,5,47,NA,"SocialChoice","Weiblich",19,191,2.2,2.2,"0.5",0.5,198,2,"0"
"7483",22594,"2019-04-17",10230,74,74,"99","99","NULL",1,20,0.75,"0",20,20,5,66,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7484",22595,"2019-04-17",4208,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,25,5,62,70,"SoloChoice","Maennlich",20,192,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7485",22596,"2019-04-17",3799,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,8,0.5,"0",5,30,5,48,67,"SoloChoice","Maennlich",20,192,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7486",22597,"2019-04-17",5391,70,74,"99","99","NULL",0,8,0.125,"0",5,35,5,48,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7487",22598,"2019-04-17",3016,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,20,0.75,"0",20,55,5,73,40,"SoloChoice","Maennlich",20,192,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7488",22599,"2019-04-17",2024,74,70,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,60,5,59,45,"SoloChoice","Maennlich",20,192,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7489",22600,"2019-04-17",3632,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,50,0.75,"0",50,110,5,67,60,"SoloChoice","Maennlich",20,192,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"7490",22601,"2019-04-17",11100,70,70,"99","99","NULL",1,50,0.375,"0",0,110,5,67,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7491",22602,"2019-04-17",3937,74,70,"99","99","NULL",0,8,0.675,"0",5,115,5,67,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7492",22603,"2019-04-17",2560,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,120,5,28,35,"SoloChoice","Maennlich",20,192,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7493",22604,"2019-04-17",14978,74,70,"1,3,0,2,0","0,1,1,0,1","NULL",0,20,0.375,"0",5,125,5,20,45,"SoloChoice","Maennlich",20,192,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7494",22605,"2019-04-17",2768,74,74,"0,0,2,2,0","1,1,2,0,1","NULL",1,50,0.5,"0",0,125,5,53,60,"SoloChoice","Maennlich",20,192,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7495",22606,"2019-04-17",16126,74,74,"99","99","NULL",1,20,0.675,"0",20,145,5,53,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7496",22607,"2019-04-17",2519,74,74,"99","99","NULL",1,50,0.75,"0",0,145,5,53,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7497",22608,"2019-04-17",9161,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,20,0.675,"0",5,150,5,62,40,"SoloChoice","Maennlich",20,192,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7498",22609,"2019-04-17",2248,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,155,5,23,68,"SoloChoice","Maennlich",20,192,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7499",22610,"2019-04-17",2770,70,74,"99","99","NULL",0,20,0.125,"0",5,160,5,23,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7500",22611,"2019-04-17",4826,74,70,"99","99","NULL",0,20,0.25,"0",5,165,5,23,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7501",22612,"2019-04-17",2286,70,70,"99","99","NULL",1,50,0.675,"0",50,215,5,23,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7502",22613,"2019-04-17",2920,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,220,5,5,30,"SoloChoice","Maennlich",20,192,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7503",22614,"2019-04-17",4928,70,70,"0,0,2,2,0","1,1,2,0,1","NULL",1,20,0.5,"0",0,220,5,48,70,"SoloChoice","Maennlich",20,192,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"7504",22615,"2019-04-17",2672,70,70,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",0,220,5,70,60,"SoloChoice","Maennlich",20,192,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"7505",22616,"2019-04-17",3145,74,70,"99","99","NULL",0,50,0.125,"0",5,225,5,70,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7506",22617,"2019-04-17",2615,74,70,"99","99","NULL",0,20,0.375,"0",5,230,5,70,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7507",22618,"2019-04-17",13457,74,74,"99","99","NULL",1,20,0.5,"0",0,230,5,70,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7508",22619,"2019-04-17",13248,74,74,"1,3,0,2,0","0,1,1,0,1","NULL",1,50,0.375,"0",0,230,5,23,80,"SoloChoice","Maennlich",20,192,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"7509",22620,"2019-04-17",2443,70,74,"99","99","NULL",0,8,0.25,"0",5,235,5,23,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7510",22621,"2019-04-17",3096,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,50,0.125,"0",5,240,5,3,67,"SoloChoice","Maennlich",20,192,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7511",22622,"2019-04-17",2531,70,74,"99","99","NULL",0,8,0.375,"0",5,245,5,3,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
"7512",22623,"2019-04-17",2087,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,250,5,3,63,"SoloChoice","Maennlich",20,192,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"7513",22624,"2019-04-17",6448,74,74,"1,1,3,1,1","0,0,1,0,1","NULL",1,50,0.25,"0",0,250,5,26,41,"SoloChoice","Maennlich",20,192,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"7514",22625,"2019-04-17",9876,70,70,"99","99","NULL",1,50,0.25,"0",0,250,5,26,NA,"SoloChoice","Maennlich",20,192,2.2,2.2,"0.5",0.5,198,2,"0"
